State Code,County Code,CO Units,CO Mean,State Name,County Name,City Name,NO2 Units,NO2 Mean,Ozone Units,Ozone Mean,SO2 Units,SO2 Mean,lat,lon,AQI
13,223,NA,NA,Georgia,Paulding,Not in a city,NA,NA,Parts per million,0.030984739612188363,NA,NA,33.959824,-84.78938199999999,9
21,223,NA,NA,Kentucky,Trimble,Not in a city,Parts per billion,11.522784768939394,NA,NA,NA,NA,38.7167265,-85.411069,36.5
48,233,NA,NA,Texas,Hutchinson,Not in a city,NA,NA,Parts per million,0.033051175257731956,NA,NA,36.053092,-101.284605,6
13,245,NA,NA,Georgia,Richmond,Augusta,NA,NA,NA,NA,Parts per billion,7.49271872627451,33.39375,-82.006228,10
48,245,Parts per million,0.34874358726899385,Texas,Jefferson,Beaumont,Parts per billion,13.810489291666666,Parts per million,0.02762938596491228,NA,NA,30.041667,-94.079167,22.5
13,247,NA,NA,Georgia,Rockdale,Conyers,NA,NA,Parts per million,0.019099101265822784,NA,NA,33.588544999999996,-84.069608,41
02,261,NA,NA,Alaska,Valdez-Cordova,Not in a city,Parts per billion,4.251439636619718,Parts per million,0.024108131195335277,NA,NA,61.080029999999994,-146.3853515,15.666666666666666
13,309,NA,NA,Georgia,Wheeler,Not in a city,NA,NA,NA,NA,Parts per billion,4.937650191860466,32.091564999999996,-82.88875399999999,6
48,355,Parts per million,0.5403149390243902,Texas,Nueces,Corpus Christi,NA,NA,Parts per million,0.02692844578313253,Parts per billion,2.4278545519877675,27.789444,-97.43333299999999,30
48,361,NA,NA,Texas,Orange,West Orange,Parts per billion,12.71440717877095,Parts per million,0.03221963157894737,Parts per billion,1.481143250909091,30.085262999999998,-93.761341,30
48,375,NA,NA,Texas,Potter,Amarillo,NA,NA,Parts per million,0.02637868449197861,NA,NA,35.282551999999995,-101.830741,24
48,439,Parts per million,0.42830145875706216,Texas,Tarrant,Arlington,NA,NA,Parts per million,0.03164409940357853,NA,NA,32.758505666666665,-97.27103233333334,29.666666666666668
48,453,Parts per million,0.4518001011904762,Texas,Travis,Austin,Parts per billion,11.772239581395349,NA,NA,NA,NA,30.2966625,-97.7315165,23.666666666666668
24,510,Parts per million,1.5708922126436782,Maryland,Baltimore (City),Baltimore,Parts per billion,31.27095870136452,Parts per million,0.01658253437967115,Parts per billion,14.969631711134236,39.299828999999995,-76.61274499999999,25
51,520,NA,NA,Virginia,Bristol City,Bristol,NA,NA,NA,NA,Parts per billion,6.916627567528736,36.605939,-82.17652199999999,75
51,550,NA,NA,Virginia,Chesapeake City,Chesapeake,NA,NA,Parts per million,0.04345766875,NA,NA,36.736954499999996,-76.302718,61.5
51,600,Parts per million,0.5573637283950618,Virginia,Fairfax City,Fairfax,Parts per billion,18.406220105,Parts per million,0.024379662011173184,Parts per billion,8.21087356557377,38.844834999999996,-77.311651,29
51,630,NA,NA,Virginia,Fredericksburg City,Fredericksburg,NA,NA,Parts per million,0.028164415662650603,NA,NA,38.311516999999995,-77.448595,28
51,650,NA,NA,Virginia,Hampton City,Hampton,NA,NA,Parts per million,0.03689231558935361,Parts per billion,11.297139411202187,37.000983,-76.39863299999999,38
51,670,NA,NA,Virginia,Hopewell City,Hopewell,NA,NA,NA,NA,Parts per billion,15.120982997214485,37.303481999999995,-77.281644,94
51,700,Parts per million,1.091335603305785,Virginia,Newport News City,Newport News,NA,NA,NA,NA,NA,NA,37.074314,-76.494395,NaN
51,710,Parts per million,1.2146249356725145,Virginia,Norfolk City,Norfolk,NA,NA,NA,NA,NA,NA,36.850426,-76.276051,NaN
51,760,Parts per million,1.71069266562986,Virginia,Richmond City,Richmond,Parts per billion,30.567331957317073,NA,NA,Parts per billion,14.41594261904762,37.539868,-77.43414899999999,19
51,775,NA,NA,Virginia,Salem City,Salem,NA,NA,Parts per million,0.023170691460055095,Parts per billion,6.392371220103986,37.237635999999995,-80.052539,5
51,810,Parts per million,0.7411708608562692,Virginia,Virginia Beach City,Virginia Beach,Parts per billion,17.94568514417178,Parts per million,0.025474065714285715,Parts per billion,6.991871198611111,36.890981,-76.183548,17.333333333333332
